,time,text
686,2020-02-09,"Scientists are using Twitter to measure the impact of #climatechange. Image: Flooded street on Sept. 29, 2015. in Miami Beach, Florida, which engaged in a five-year, $400 million storm water pump program. http://ow.ly/QLBt50yhDlo"
687,2020-02-09,if climate change somehow makes it snow in glendale i am pro climate change
688,2020-02-09,Financial disincentives will happen in due course. It will upset lots of people. But nowhere near as many as they will be when #ClimateChange gets really bad. And in greater numbers. 
689,2020-02-09,#ClimateChange @Evora Science Retreat
690,2020-02-09,Drove from Chester to Aberdeen today. The flooding was crazy. They might be on to something with this #ClimateChange you know. #cumbria #lockerbie
691,2020-02-09,"Look, if they are right about climate change all life will die anyway. The earth will be fine."
692,2020-02-09,"How long until face masks become the Must-Have summer fashion accessory? This summer, much of Eastern Australia has had just a tiny taste of what the future of Australia looks like due to climate change @AusIndiMedia https://theaimn.com/how-long-until-face-masks-become-the-must-have-summer-fashion-accessory/"
693,2020-02-09,Sanders/Warren unity ticket with a one term promise by Bernie because of age. That’s 4 years of Bernie and 8 years of Warren. 12 years to try to face climate change and late capitalism as head on as electoral politics can do in this country. Which might not be much.
694,2020-02-09,"2...from events that are currently happening. We have the means to change; we have the technology to change, but we don’t have the desire to change which is infuriating. I help plan the youth strikes in Leeds for climate action. Our aims are to show that the youth cares .."
695,2020-02-09,"the more i read claims from the Alarmists the more I realize they are just like religious nutcases, specifically Young Earth Creationists. They cannot grasp the fact that the world has been through billions of years of climate changes and evolution"
696,2020-02-09,Climate change activism is ruining the reputation of science in general.
697,2020-02-09,Fossil fuel use and emissions are at record highs because business-as-usual and conventional policy processes have proven inadequate to slow climate change 
698,2020-02-09,B. Showing him getting swallowed up by #ClimateChange As it's so much bigger than him.
699,2020-02-09,"I get it. I actually try to use the ""clickbait"" of my breasts to get the ignorant masses to hear about subjects they might otherwise avoid, like climate change and politics. Of course most of them just mute the video and whack it, but..."
700,2020-02-09," CALL FOR ENTRIES Earth Photo 2020 is now open! @RGS_IBG @ParkerHarrisCo Submit photographs of People, Place, Nature, Changing Forests and Climate Change. You could #win cash prizes, and exhibit in London as well as England's forests! "
701,2020-02-09,"#Shoeshine: What is the indirect cost of making directors address an issue that has no relevance to them or will not for many years? What will NZX Ltd, for example, say about climate change risk? "
702,2020-02-09,Have you signed our petition to climate change influencers yet? t would have an enormous impact if they spoke out and asked people to embrace a plant-based diet. Here's the link: https://www.thepetitionsite.com/takeaction/195/074/134/ Thank you! #petition #climatechange #influencers #AACC #vegan
703,2020-02-09,"One good sign of improvement on Facebook is groups like Vaccine Talk, Climate Change Talk et al. that cater to diverse viewpoints. People come to VT undecided and learn enough to make good decisions. But it only has 30k members while faker groups have 140k. #SiliconFlatirons"
704,2020-02-09,"From a town out of water, to flooding rains. Gloucester has returned from the #drought and producers now risk kikuyu poisoning and malnutrition. #ausag #farming #climatechange #nswfloods"
705,2020-02-09,"@SeventhGen #GretaThunberg had a stance AGAINST climate change at . Before coming , she never missed day of school since kindergarten (in grade school)."
706,2020-02-09,"Scientists are using Twitter to measure the impact of #climatechange. Image: Flooded street on Sept. 29, 2015. in Miami Beach, Florida, which engaged in a five-year, $400 million storm water pump program. http://ow.ly/lLYg50yhDjM"
707,2020-02-09,PLEASE PLEASE DONATE AND SHARE https://gofundme.com/f/koala-rescue-on-kangaroo-island?utm_medium=email&amp;utm_source=product&amp;utm_campaign=p_email%2Bhtml_summary_donations&amp;fbclid=IwAR13j8FlSWEU6n6sW4t1-0HADqKoSwyarvNZ2AFNz9uiWM-EsB7CwCX_y-A……… #ClimateChange #beetrooter #sunshinecoast #Barnaby #sydneystorms #sydneyfloods #Flooding #Indonesia #keepAustraliaSafe #Paris #warwickfarm #NSWFloods #FoxNews #Charlie #Russians #Greece
708,2020-02-09,There’s a really common narrative in Alberta that #ClimateChange might actually benefit the province. Looking at the Canadian Disaster Database it’s impossible for me to understand this: Alberta has been the site of the country’s two worst disasters in the climate era /1
709,2020-02-09,"If climate change is fake news, why even bother reducing greenhouse gases? Why not spew limitless emissions into the atmosphere and further line the pockets of the richest 1%? Anyone who buys it reads the sun is a moron"
710,2020-02-09,Hahahah does not change the fact the climate was warmer without industralization. So much for man made climate change.
711,2020-02-09,This exactly why I don’t be trippin about that climate change bs
712,2020-02-09,"Agree. Over pop. is arguably the most sensitive topic there is. People who are on board with climate change etc utterly enraged by me talking about over pop. They tell me how pop. is reducing in this or that country but seem to fail to see the pop. is going up overall, 1 Earth."
713,2020-02-09,How Many Gigatons of CO2? http://informationisbeautiful.net/visualizations… via infobeautiful relating #CO2 to #climatechange to #sealevelrise https://www.instagram.com/p/B8XEXCLFNF9/?igshid=nh7g3vijoos9
714,2020-02-09,"Worth 9 mins of your time, if you're feeling that #CO2 #ClimateChange could possibly be a #Marxist #Socialist #Globalist #Scam. I will not give up my natural gas central heating or my petrol car without a big fight. #BorisJohnson"
715,2020-02-09,"I believe her. Rick Joyner, a preacher in SC, participated in a documentary on climate change. He went in with 45% skepticism and came away with 98%. "
716,2020-02-09,artist paints Depleted Water Tables #climatechange #drought in #California #abstractart #fineart #daniellenelisse #desertecosystems
717,2020-02-09,"Let Indigenous communities deal with Alberta .,, stick to climate change commitment"
718,2020-02-09,Climate change is about weather manipulation so it can cause this #RussellJayGould #Shipping #Trump2020
719,2020-02-09,"Those of us who live in the world’s richest countries w/ the most responsibility for the #climatecrisis need to roll up our sleeves, get organized, &amp; demand our governments to finance the fight against climate change. "
720,2020-02-09,Climate change is a conspiracy theory!.......Is a conspiracy theory.
721,2020-02-09,#PeteBillionaires #BernieSanders can't be bought! #ClimateChange #MedicareForAll #HumanRights
722,2020-02-09,"So you concede that small efforts can make a difference, while talking bollocks about climate change. OK."
723,2020-02-09,The climate will still change
724,2020-02-09,Isn’t their reasons to save humans so we don’t become extinct if we’re all gonna become extinct then we shouldn’t worry about climate change then.
725,2020-02-09,Sigh. Stegall was elected as a conservative independent in a conservative electorate. She should vote the way her constituents want her to vote. The point with Steggall is #ClimateChange isn't a left v right issues. She's not a leftie because she has sensible views on climate.
726,2020-02-09,https://open.spotify.com/track/348k0fvTj8lMXdkUR7mJZ4?si=PUSacEbkTFW2Y5iIHn7PKg While chunks the size of Delaware Are falling off the poles Our heads are buried in the sand Our leaders dug the hole Like junkies hooked on fossil fuel Headin' for withdrawal How long until there's nothing left at all? #ClimateActNow #ClimateChange
727,2020-02-09,"THIS is how we solve climate change. Help us save the planet! Please watch and SHARE this video! https://www.youtube.com/watch?v=MxOKWVPGxWg February 09, 2020 at 04:00PM"
728,2020-02-09," love your family, then help save their future #climatechange #BHAFC #brightonandhove #fridaysforfuture #londonfood #brighton #climatebloggers #londonpeople #deliveroo #justeatuk @FoodNetwork @ClimateReality @MumsnetBloggers @MumsClub @BBCWorld @ModernFam @foodandwine"
729,2020-02-09,The $33-billion program spans over five years and aims to combat climate change and boost construction resilience. 
730,2020-02-09,Climate change is expected to lead to more winter flooding in King County. 
731,2020-02-09,"Such an important point! Thank you @Chris_Bast . If we are not taking into account the costs of climate change, we are making critical policy in the dark. @ssurovell @DickSaslaw @EFillerCorn @vademocrats"
732,2020-02-09,@Q_undivided Because climate change is 99 percent BS!!!!!
733,2020-02-09,Climate Revolution t-shirt https://etsy.me/37iFwta via @Etsy #etsy #ClimateActNow #ClimateChange #ClimateEmergencyNow #ClimateRevolution #StromCiara
734,2020-02-09,"trying to force that change in the ""structure of feeling"" is exactly why I'm always trying to get climate leaders to stop flying"
